"A_LEMMA","A_SYNSETID","A_TAGCOUNT","A_LEXDOMAINNAME","A_LEXDOMAINID","A_POS","A_SHOWALL","A_DEFINITION","A_SAMPLESET","A_HIDEALL","A_SENSENUM","B_LINKID","D_LINK","C_SYNSETID","C_LEXDOMAINNAME","C_LEXDOMAINID","C_POS","C_SHOWALL","C_DEFINITION","C_SAMPLESET","C_HIDEALL"
"race",108042423,2,"noun.group",14,"n","subspecies#1(subspecies%1:14:00::),race#4(race%1:14:01::)","(biology) a taxonomic group that is a division of a species; usually arises as a consequence of geographical isolation within a species","","subspecies,race",4,91,"domain category",105971308,"noun.cognition",9,"n","biology#1(biology%1:09:00::),biological science#1(biological_science%1:09:00::)","the science that studies living organisms","","biology,biological science"
"activator",114658881,,"noun.substance",27,"n","activator#1(activator%1:27:00::)","(biology) any agency bringing about activation; a molecule that increases the activity of an enzyme or a protein that increases the production of a gene product in DNA transcription","","activator",1,91,"domain category",105971308,"noun.cognition",9,"n","biology#1(biology%1:09:00::),biological science#1(biological_science%1:09:00::)","the science that studies living organisms","","biology,biological science"
"acyclic",300681235,,"adj.all",0,"a","acyclic#1(acyclic%3:00:01::)","not cyclic; especially having parts arranged in spirals rather than whorls","","acyclic",1,91,"domain category",106000235,"noun.cognition",9,"n","phytology#1(phytology%1:09:00::),botany#2(botany%1:09:00::)","the branch of biology that studies plants","","phytology,botany"
"bryophytic",303153337,,"adj.pert",1,"a","bryophytic#1(bryophytic%3:01:00::)","relating to plants of the division Bryophyta","","bryophytic",1,91,"domain category",106000235,"noun.cognition",9,"n","phytology#1(phytology%1:09:00::),botany#2(botany%1:09:00::)","the branch of biology that studies plants","","phytology,botany"
"terrorist",110637136,1,"noun.person",18,"n","terrorist#1(terrorist%1:18:00::)","a radical who employs terror as a political weapon; usually organizes with other terrorists in small cells; often uses religion as a cover for terrorist activities","","terrorist",1,91,"domain category",100761031,"noun.act",4,"n","act of terrorism#1(act_of_terrorism%1:04:00::),terrorist act#1(terrorist_act%1:04:00::),terrorism#1(terrorism%1:04:00::)","the calculated use of violence (or the threat of violence) against civilians in order to attain goals that are political or religious or ideological in nature; this is done through intimidation or coercion or instilling fear","","act of terrorism,terrorist act,terrorism"
"kr",107960561,,"noun.group",14,"n","Communist Party of Kampuchea#1(communist_party_of_kampuchea%1:14:00::),Party of Democratic Kampuchea#1(party_of_democratic_kampuchea%1:14:00::),Khmer Rouge#1(khmer_rouge%1:14:00::),KR#2(kr%1:14:00::)","a communist organization formed in Cambodia in 1970; became a terrorist organization in 1975 when it captured Phnom Penh and created a government that killed an estimated three million people; was defeated by Vietnamese troops but remained active until 1999","","Communist Party of Kampuchea,Party of Democratic Kampuchea,Khmer Rouge,KR",2,91,"domain category",100761031,"noun.act",4,"n","act of terrorism#1(act_of_terrorism%1:04:00::),terrorist act#1(terrorist_act%1:04:00::),terrorism#1(terrorism%1:04:00::)","the calculated use of violence (or the threat of violence) against civilians in order to attain goals that are political or religious or ideological in nature; this is done through intimidation or coercion or instilling fear","","act of terrorism,terrorist act,terrorism"
"revolutionary justice organization",107954936,,"noun.group",14,"n","Islamic Jihad#1(islamic_jihad%1:14:01::),Islamic Jihad for the Liberation of Palestine#1(islamic_jihad_for_the_liberation_of_palestine%1:14:00::),Hezbollah#1(hezbollah%1:14:00::),Hizballah#1(hizballah%1:14:00::),Revolutionary Justice Organization#1(revolutionary_justice_organization%1:14:00::),Hizbullah#1(hizbullah%1:14:00::),Lebanese Hizballah#1(lebanese_hizballah%1:14:00::),Party of God#1(party_of_god%1:14:00::),Organization of the Oppressed on Earth#1(organization_of_the_oppressed_on_earth%1:14:00::),Hizbollah#1(hizbollah%1:14:00::)","a Shiite terrorist organization with strong ties to Iran; seeks to create an Iranian fundamentalist Islamic state in Lebanon; car bombs are the signature weapon","","Islamic Jihad,Islamic Jihad for the Liberation of Palestine,Hezbollah,Hizballah,Revolutionary Justice Organization,Hizbullah,Lebanese Hizballah,Party of God,Organization of the Oppressed on Earth,Hizbollah",1,91,"domain category",100761031,"noun.act",4,"n","act of terrorism#1(act_of_terrorism%1:04:00::),terrorist act#1(terrorist_act%1:04:00::),terrorism#1(terrorism%1:04:00::)","the calculated use of violence (or the threat of violence) against civilians in order to attain goals that are political or religious or ideological in nature; this is done through intimidation or coercion or instilling fear","","act of terrorism,terrorist act,terrorism"
"psf",107970556,,"noun.group",14,"n","Popular Struggle Front#1(popular_struggle_front%1:14:00::),PSF#1(psf%1:14:00::)","a terrorist group of radical Palestinians who split with al-Fatah in 1967 but now have close relations with al-Fatah; staged terrorist attacks against Israel across the Lebanese border","","Popular Struggle Front,PSF",1,91,"domain category",100761031,"noun.act",4,"n","act of terrorism#1(act_of_terrorism%1:04:00::),terrorist act#1(terrorist_act%1:04:00::),terrorism#1(terrorism%1:04:00::)","the calculated use of violence (or the threat of violence) against civilians in order to attain goals that are political or religious or ideological in nature; this is done through intimidation or coercion or instilling fear","","act of terrorism,terrorist act,terrorism"
"rationalization",101214699,,"noun.act",4,"n","rationalization#3(rationalization%1:04:01::),rationalisation#3(rationalisation%1:04:01::)","(mathematics) the simplification of an expression or equation by eliminating radicals without changing the value of the expression or the roots of the equation","","rationalization,rationalisation",3,91,"domain category",105933952,"noun.cognition",9,"n","math#1(math%1:09:00::),maths#1(maths%1:09:00::),mathematics#1(mathematics%1:09:00::)","a science (or group of related sciences) dealing with the logic of quantity and shape and arrangement","","math,maths,mathematics"
"quantifier",106237503,,"noun.communication",10,"n","quantifier#2(quantifier%1:10:00::)","(grammar) a word that expresses a quantity (as `fifteen' or `many')","","quantifier",2,91,"domain category",106108231,"noun.cognition",9,"n","grammar#1(grammar%1:09:00::)","the branch of linguistics that deals with syntax and morphology (and sometimes also deals with semantics)","","grammar"
"software package",106502264,,"noun.communication",10,"n","computer software#1(computer_software%1:10:00::),software#1(software%1:10:00::),software system#1(software_system%1:10:00::),software package#1(software_package%1:10:00::),software program#1(software_program%1:10:00::),package#3(package%1:10:00::)","(computer science) written programs or procedures or rules and associated documentation pertaining to the operation of a computer system and that are stored in read/write memory","the market for software is expected to expand","computer software,software,software system,software package,software program,package",1,91,"domain category",106062151,"noun.cognition",9,"n","computing#1(computing%1:09:00::),computer science#1(computer_science%1:09:00::)","the branch of engineering science that studies (with the aid of computers) computable processes and structures","","computing,computer science"
"driver",106510827,,"noun.communication",10,"n","device driver#1(device_driver%1:10:00::),driver#4(driver%1:10:00::)","(computer science) a program that determines how a computer will communicate with a peripheral device","","device driver,driver",4,91,"domain category",106062151,"noun.cognition",9,"n","computing#1(computing%1:09:00::),computer science#1(computer_science%1:09:00::)","the branch of engineering science that studies (with the aid of computers) computable processes and structures","","computing,computer science"
"hoder",109519056,,"noun.person",18,"n","Hoth#1(hoth%1:18:00::),Hothr#1(hothr%1:18:00::),Hodur#1(hodur%1:18:00::),Hodr#1(hodr%1:18:00::),Hoder#1(hoder%1:18:00::)","(Norse mythology) a blind god; misled by Loki, he kills his brother Balder by throwing a shaft of mistletoe","","Hoth,Hothr,Hodur,Hodr,Hoder",1,91,"domain category",107914953,"noun.group",14,"n","Norse mythology#1(norse_mythology%1:14:00::)","the mythology of Scandinavia (shared in part by Britain and Germany) until the establishment of Christianity","","Norse mythology"
"fleur-de-lis",103342355,,"noun.artifact",6,"n","fleur-de-lys#1(fleur-de-lys%1:06:00::),fleur-de-lis#2(fleur-de-lis%1:06:00::)","(heraldry) charge consisting of a conventionalized representation of an iris","","fleur-de-lys,fleur-de-lis",2,91,"domain category",105733732,"noun.cognition",9,"n","heraldry#1(heraldry%1:09:00::)","the study and classification of armorial bearings and the tracing of genealogies","","heraldry"
"guardant",300205087,,"adj.all",0,"s","guardant#1(guardant%5:00:00:forward:01),full-face#1(full-face%5:00:00:forward:01),gardant#1(gardant%5:00:00:forward:01)","looking forward","","guardant,full-face,gardant",1,91,"domain category",105733732,"noun.cognition",9,"n","heraldry#1(heraldry%1:09:00::)","the study and classification of armorial bearings and the tracing of genealogies","","heraldry"
"gregarious",302260785,1,"adj.all",0,"a","gregarious#1(gregarious%3:00:00::)","(of animals) tending to form a group with others of the same species","gregarious bird species","gregarious",1,91,"domain category",100015568,"noun.tops",3,"n","creature#1(creature%1:03:00::),animate being#1(animate_being%1:03:00::),animal#1(animal%1:03:00::),beast#1(beast%1:03:00::),fauna#2(fauna%1:03:00::),brute#2(brute%1:03:00::)","a living organism characterized by voluntary movement","","creature,animate being,animal,beast,fauna,brute"
"serve",100569451,,"noun.act",4,"n","serve#1(serve%1:04:00::),service#12(service%1:04:02::)","(sports) a stroke that puts the ball in play","his powerful serves won the game","serve,service",1,91,"domain category",100483331,"noun.act",4,"n","tennis#1(tennis%1:04:00::),lawn tennis#1(lawn_tennis%1:04:00::)","a game played with rackets by two or four players who hit a ball back and forth over a net that divides the court","","tennis,lawn tennis"
"dip circle",103539932,,"noun.artifact",6,"n","dip circle#1(dip_circle%1:06:00::),inclinometer#2(inclinometer%1:06:00::)","a measuring instrument for measuring the angle of magnetic dip (as from an airplane)","","dip circle,inclinometer",1,91,"domain category",102693187,"noun.artifact",6,"n","aeroplane#1(aeroplane%1:06:00::),plane#1(plane%1:06:01::),airplane#1(airplane%1:06:00::)","an aircraft that has a fixed wing and is powered by propellers or jets","the flight was delayed due to trouble with the airplane","aeroplane,plane,airplane"
"filariid",302739911,,"adj.pert",1,"a","filariid#1(filariid%3:01:00::)","of or relating to or belonging to the family Filariidae","","filariid",1,91,"domain category",106016961,"noun.cognition",9,"n","zoological science#1(zoological_science%1:09:00::),zoology#2(zoology%1:09:00::)","the branch of biology that studies animals","","zoological science,zoology"
"metabolous",301512295,,"adj.all",0,"a","metabolous#1(metabolous%3:00:00::),metabolic#2(metabolic%3:00:00::)","undergoing metamorphosis","","metabolous,metabolic",1,91,"domain category",106016961,"noun.cognition",9,"n","zoological science#1(zoological_science%1:09:00::),zoology#2(zoology%1:09:00::)","the branch of biology that studies animals","","zoological science,zoology"
"beigel",107624117,,"noun.food",13,"n","beigel#1(beigel%1:13:00::),bagel#1(bagel%1:13:00::)","(Yiddish) glazed yeast-raised doughnut-shaped roll with hard crust","","beigel,bagel",1,91,"domain category",106878606,"noun.communication",10,"n","Yiddish#1(yiddish%1:10:00::)","a dialect of High German including some Hebrew and other words; spoken in Europe as a vernacular by many Jews; written in the Hebrew script","","Yiddish"
"saturn",109496270,,"noun.person",18,"n","Saturn#2(saturn%1:18:00::)","(Roman mythology) god of agriculture and vegetation; counterpart of Greek Cronus","Saturday is Saturn's Day","Saturn",2,91,"domain category",107914248,"noun.group",14,"n","Roman mythology#1(roman_mythology%1:14:00::)","the mythology of the ancient Romans","","Roman mythology"
"vulcan",109500048,,"noun.person",18,"n","Vulcan#1(vulcan%1:18:00::)","(Roman mythology) god of fire and metal working; counterpart of Greek Hephaestus","","Vulcan",1,91,"domain category",107914248,"noun.group",14,"n","Roman mythology#1(roman_mythology%1:14:00::)","the mythology of the ancient Romans","","Roman mythology"
"pluto",109508396,,"noun.person",18,"n","Dis#1(dis%1:18:00::),Dis Pater#1(dis_pater%1:18:00::),Orcus#1(orcus%1:18:00::),Pluto#2(pluto%1:18:00::)","(Roman mythology) god of the underworld; counterpart of Greek Hades","","Dis,Dis Pater,Orcus,Pluto",2,91,"domain category",107914248,"noun.group",14,"n","Roman mythology#1(roman_mythology%1:14:00::)","the mythology of the ancient Romans","","Roman mythology"
"clonic",302828544,1,"adj.pert",1,"a","clonic#1(clonic%3:01:00::)","of or relating to abnormal neuromuscular activity characterized by rapidly alternating muscle contraction and relaxation","clonic spasm","clonic",1,91,"domain category",105976736,"noun.cognition",9,"n","medicine#1(medicine%1:09:00::),medical specialty#1(medical_specialty%1:09:00::)","the branches of medical science that deal with nonsurgical techniques","","medicine,medical specialty"
"curvature",114151720,,"noun.state",26,"n","curvature#1(curvature%1:26:00::)","(medicine) a curving or bending; often abnormal","curvature of the spine","curvature",1,91,"domain category",105976736,"noun.cognition",9,"n","medicine#1(medicine%1:09:00::),medical specialty#1(medical_specialty%1:09:00::)","the branches of medical science that deal with nonsurgical techniques","","medicine,medical specialty"
"isotropy",104848746,,"noun.attribute",7,"n","isotropy#1(isotropy%1:07:00::),symmetry#3(symmetry%1:07:01::)","(physics) the property of being isotropic; having the same value when measured in different directions","","isotropy,symmetry",1,91,"domain category",106024587,"noun.cognition",9,"n","physics#1(physics%1:09:00::),natural philosophy#1(natural_philosophy%1:09:00::)","the science of matter and energy and their interactions","his favorite subject was physics","physics,natural philosophy"
"flux density",105020536,,"noun.attribute",7,"n","flux density#1(flux_density%1:07:00::),flux#7(flux%1:07:00::)","(physics) the number of changes in energy flow across a given surface per unit area","","flux density,flux",1,91,"domain category",106024587,"noun.cognition",9,"n","physics#1(physics%1:09:00::),natural philosophy#1(natural_philosophy%1:09:00::)","the science of matter and energy and their interactions","his favorite subject was physics","physics,natural philosophy"
"cradle",201078885,,"verb.competition",33,"v","cradle#6(cradle%2:33:00::)","run with the stick","","cradle",6,91,"domain category",100478425,"noun.act",4,"n","lacrosse#1(lacrosse%1:04:00::)","a game invented by American Indians; now played by two teams who use long-handled rackets to catch and carry and throw the ball toward the opponents' goal","","lacrosse"
"psychoanalyze",200645075,,"verb.cognition",31,"v","psychoanalyse#1(psychoanalyse%2:31:00::),psychoanalyze#1(psychoanalyze%2:31:00::),analyse#4(analyse%2:31:02::),analyze#4(analyze%2:31:03::)","subject to psychoanalytic treatment","I was analyzed in Vienna by a famous psychiatrist","psychoanalyse,psychoanalyze,analyse,analyze",1,91,"domain category",105989607,"noun.cognition",9,"n","psychiatry#1(psychiatry%1:09:00::),psychological medicine#1(psychological_medicine%1:09:00::),psychopathology#2(psychopathology%1:09:00::)","the branch of medicine dealing with the diagnosis and treatment of mental disorders","","psychiatry,psychological medicine,psychopathology"
"autism",105829735,,"noun.cognition",9,"n","autism#1(autism%1:09:00::)","(psychiatry) an abnormal absorption with the self; marked by communication disorders and short attention span and inability to treat others as people","","autism",1,91,"domain category",105989607,"noun.cognition",9,"n","psychiatry#1(psychiatry%1:09:00::),psychological medicine#1(psychological_medicine%1:09:00::),psychopathology#2(psychopathology%1:09:00::)","the branch of medicine dealing with the diagnosis and treatment of mental disorders","","psychiatry,psychological medicine,psychopathology"
"luff",201931621,,"verb.motion",38,"v","luff#1(luff%2:38:01::),point#6(point%2:38:09::)","sail close to the wind","","luff,point",1,91,"domain category",100817446,"noun.act",4,"n","navigation#1(navigation%1:04:00::),piloting#1(piloting%1:04:00::),pilotage#1(pilotage%1:04:00::)","the guidance of ships or airplanes from place to place","","navigation,piloting,pilotage"
"libidinal energy",109122983,,"noun.motive",16,"n","libidinal energy#1(libidinal_energy%1:16:00::)","(psychoanalysis) psychic energy produced by the libido","","libidinal energy",1,91,"domain category",100705542,"noun.act",4,"n","depth psychology#1(depth_psychology%1:04:00::),psychoanalysis#1(psychoanalysis%1:04:00::),analysis#6(analysis%1:04:01::)","a set of techniques for exploring underlying motives and a method of treating various mental disorders; based on the theories of Sigmund Freud","his physician recommended psychoanalysis","depth psychology,psychoanalysis,analysis"
"glide",201945406,,"verb.motion",38,"v","glide#2(glide%2:38:01::)","fly in or as if in a glider plane","","glide",2,91,"domain category",100301289,"noun.act",4,"n","air travel#1(air_travel%1:04:00::),aviation#4(aviation%1:04:00::),air#9(air%1:04:00::)","travel via aircraft","air travel involves too much waiting in airports|if you've time to spare go by air","air travel,aviation,air"
"expeditionary",301521572,,"adj.all",0,"s","expeditionary#1(expeditionary%5:00:00:military:01)","(used of military forces) designed for military operations abroad","the French expeditionary force in Indochina","expeditionary",1,91,"domain category",108130774,"noun.group",14,"n","armed forces#1(armed_forces%1:14:00::),armed services#1(armed_services%1:14:00::),war machine#1(war_machine%1:14:00::),military machine#1(military_machine%1:14:00::),military#1(military%1:14:00::)","the military forces of a nation","their military is the largest in the region|the military machine is the same one we faced in 1991 but now it is weaker","armed forces,armed services,war machine,military machine,military"
"military ceremony",101030307,,"noun.act",4,"n","military ceremony#2(military_ceremony%1:04:00::)","a military custom performed in observance of some event or anniversary","","military ceremony",2,91,"domain category",108130774,"noun.group",14,"n","armed forces#1(armed_forces%1:14:00::),armed services#1(armed_services%1:14:00::),war machine#1(war_machine%1:14:00::),military machine#1(military_machine%1:14:00::),military#1(military%1:14:00::)","the military forces of a nation","their military is the largest in the region|the military machine is the same one we faced in 1991 but now it is weaker","armed forces,armed services,war machine,military machine,military"
"reenforcement",100973551,,"noun.act",4,"n","reinforcement#1(reinforcement%1:04:01::),reenforcement#2(reenforcement%1:04:00::),support#4(support%1:04:03::)","a military operation (often involving new supplies of men and materiel) to strengthen a military force or aid in the performance of its mission","they called for artillery support","reinforcement,reenforcement,support",2,91,"domain category",108130774,"noun.group",14,"n","armed forces#1(armed_forces%1:14:00::),armed services#1(armed_services%1:14:00::),war machine#1(war_machine%1:14:00::),military machine#1(military_machine%1:14:00::),military#1(military%1:14:00::)","the military forces of a nation","their military is the largest in the region|the military machine is the same one we faced in 1991 but now it is weaker","armed forces,armed services,war machine,military machine,military"
"tight end",110645133,,"noun.person",18,"n","tight end#1(tight_end%1:18:00::)","(football) an offensive end who lines up close to the tackle","","tight end",1,91,"domain category",100469577,"noun.act",4,"n","football game#1(football_game%1:04:00::),football#1(football%1:04:00::)","any of various games played with a ball (round or oval) in which two teams try to kick or carry or propel the ball into each other's goal","","football game,football"
"football score",100189212,,"noun.act",4,"n","football score#1(football_score%1:04:00::)","the score in a football game","","football score",1,91,"domain category",100469577,"noun.act",4,"n","football game#1(football_game%1:04:00::),football#1(football%1:04:00::)","any of various games played with a ball (round or oval) in which two teams try to kick or carry or propel the ball into each other's goal","","football game,football"
"punt",100137822,,"noun.act",4,"n","punting#1(punting%1:04:00::),punt#3(punt%1:04:00::)","(football) a kick in which the football is dropped from the hands and kicked before it touches the ground","the punt traveled 50 yards|punting is an important part of the game","punting,punt",3,91,"domain category",100469577,"noun.act",4,"n","football game#1(football_game%1:04:00::),football#1(football%1:04:00::)","any of various games played with a ball (round or oval) in which two teams try to kick or carry or propel the ball into each other's goal","","football game,football"
"diagnose",200647640,1,"verb.cognition",31,"v","diagnose#2(diagnose%2:31:01::)","subject to a medical analysis","","diagnose",2,91,"domain category",100613431,"noun.act",4,"n","practice of medicine#1(practice_of_medicine%1:04:00::),medicine#3(medicine%1:04:00::)","the learned profession that is mastered by graduate training in a medical school and that is devoted to preventing or alleviating or curing diseases and injuries","he studied medicine at Harvard","practice of medicine,medicine"
"crab",109686741,,"noun.person",18,"n","Cancer#2(cancer%1:18:00::),Crab#3(crab%1:18:01::)","(astrology) a person who is born while the sun is in Cancer","","Cancer,Crab",3,91,"domain category",105710258,"noun.cognition",9,"n","star divination#1(star_divination%1:09:00::),astrology#1(astrology%1:09:00::)","a pseudoscience claiming divination by the positions of the planets and sun and moon","","star divination,astrology"
"unsaved",301454176,,"adj.all",0,"s","unredeemed#1(unredeemed%5:00:00:lost:02),unsaved#1(unsaved%5:00:00:lost:02),damned#2(damned%5:00:00:lost:02),cursed#2(cursed%5:00:00:lost:02),doomed#2(doomed%5:00:00:lost:02)","in danger of the eternal punishment of Hell","poor damned souls","unredeemed,unsaved,damned,cursed,doomed",1,91,"domain category",106160280,"noun.cognition",9,"n","Christianity#1(christianity%1:09:00::),Christian religion#1(christian_religion%1:09:00::)","a monotheistic system of beliefs and practices based on the Old Testament and the teachings of Jesus as embodied in the New Testament and emphasizing the role of Jesus as savior","","Christianity,Christian religion"
"darkling",300275837,,"adj.all",0,"s","darkling#2(darkling%5:00:01:dark:01)","(poetic) occurring in the dark or night","a darkling journey","darkling",2,91,"domain category",107022076,"noun.communication",10,"n","poesy#1(poesy%1:10:02::),verse#1(verse%1:10:02::),poetry#1(poetry%1:10:02::)","literature in metrical form","","poesy,verse,poetry"
"cmb",111375879,,"noun.phenomenon",19,"n","CBR#1(cbr%1:19:00::),cosmic background radiation#1(cosmic_background_radiation%1:19:00::),CMBR#1(cmbr%1:19:00::),cosmic microwave background radiation#1(cosmic_microwave_background_radiation%1:19:00::),CMB#1(cmb%1:19:00::),cosmic microwave background#1(cosmic_microwave_background%1:19:00::)","(cosmology) the cooled remnant of the hot big bang that fills the entire universe and can be observed today with an average temperature of about 2.725 kelvin","","CBR,cosmic background radiation,CMBR,cosmic microwave background radiation,CMB,cosmic microwave background",1,91,"domain category",106031932,"noun.cognition",9,"n","cosmogeny#1(cosmogeny%1:09:00::),cosmogony#1(cosmogony%1:09:00::),cosmology#2(cosmology%1:09:00::)","the branch of astrophysics that studies the origin and evolution and structure of the universe","","cosmogeny,cosmogony,cosmology"
"tau coefficient of correlation",105968873,,"noun.cognition",9,"n","Kendall rank correlation#1(kendall_rank_correlation%1:09:00::),tau coefficient of correlation#1(tau_coefficient_of_correlation%1:09:00::),Kendall's tau#1(kendall's_tau%1:09:00::)","a nonparametric measure of the agreement between two rankings","","Kendall rank correlation,tau coefficient of correlation,Kendall's tau",1,91,"domain category",105951944,"noun.cognition",9,"n","statistics#1(statistics%1:09:00::)","a branch of applied mathematics concerned with the collection and interpretation of quantitative data and the use of probability theory to estimate population parameters","","statistics"
"split-half correlation",105969334,,"noun.cognition",9,"n","split-half correlation#1(split-half_correlation%1:09:00::),chance-half correlation#1(chance-half_correlation%1:09:00::)","a correlation coefficient calculated between scores on two halves of a test; taken as an indication of the reliability of the test","","split-half correlation,chance-half correlation",1,91,"domain category",105951944,"noun.cognition",9,"n","statistics#1(statistics%1:09:00::)","a branch of applied mathematics concerned with the collection and interpretation of quantitative data and the use of probability theory to estimate population parameters","","statistics"
"decile",105670057,,"noun.cognition",9,"n","decile#1(decile%1:09:00::)","(statistics) any of nine points that divided a distribution of ranked scores into equal intervals where each interval contains one-tenth of the scores","","decile",1,91,"domain category",105951944,"noun.cognition",9,"n","statistics#1(statistics%1:09:00::)","a branch of applied mathematics concerned with the collection and interpretation of quantitative data and the use of probability theory to estimate population parameters","","statistics"
"micro-cook",200322737,,"verb.change",30,"v","micro-cook#1(micro-cook%2:30:00::),microwave#1(microwave%2:30:00::),nuke#3(nuke%2:30:04::),zap#4(zap%2:30:00::)","cook or heat in a microwave oven","You can microwave the leftovers","micro-cook,microwave,nuke,zap",1,91,"domain category",100244807,"noun.act",4,"n","cookery#1(cookery%1:04:00::),cooking#1(cooking%1:04:00::),preparation#8(preparation%1:04:03::)","the act of preparing something (as food) by the application of heat","people are needed who have experience in cookery|he left the preparation of meals to his wife|cooking can be a great art","cookery,cooking,preparation"
"butterfly",201616363,,"verb.contact",35,"v","butterfly#2(butterfly%2:35:00::)","cut and spread open, as in preparation for cooking","butterflied shrimp","butterfly",2,91,"domain category",100244807,"noun.act",4,"n","cookery#1(cookery%1:04:00::),cooking#1(cooking%1:04:00::),preparation#8(preparation%1:04:03::)","the act of preparing something (as food) by the application of heat","people are needed who have experience in cookery|he left the preparation of meals to his wife|cooking can be a great art","cookery,cooking,preparation"
"barbecue",200325607,2,"verb.change",30,"v","barbecue#1(barbecue%2:30:00::),cook out#1(cook_out%2:30:00::),barbeque#1(barbeque%2:30:00::)","cook outdoors on a barbecue grill","let's barbecue that meat|We cooked out in the forest","barbecue,cook out,barbeque",1,91,"domain category",100244807,"noun.act",4,"n","cookery#1(cookery%1:04:00::),cooking#1(cooking%1:04:00::),preparation#8(preparation%1:04:03::)","the act of preparing something (as food) by the application of heat","people are needed who have experience in cookery|he left the preparation of meals to his wife|cooking can be a great art","cookery,cooking,preparation"
"cook",201669071,9,"verb.creation",36,"v","cook#1(cook%2:36:01::)","prepare a hot meal","My husband doesn't cook","cook",1,91,"domain category",100244807,"noun.act",4,"n","cookery#1(cookery%1:04:00::),cooking#1(cooking%1:04:00::),preparation#8(preparation%1:04:03::)","the act of preparing something (as food) by the application of heat","people are needed who have experience in cookery|he left the preparation of meals to his wife|cooking can be a great art","cookery,cooking,preparation"
"barbeque",200325607,,"verb.change",30,"v","barbecue#1(barbecue%2:30:00::),cook out#1(cook_out%2:30:00::),barbeque#1(barbeque%2:30:00::)","cook outdoors on a barbecue grill","let's barbecue that meat|We cooked out in the forest","barbecue,cook out,barbeque",1,91,"domain category",100244807,"noun.act",4,"n","cookery#1(cookery%1:04:00::),cooking#1(cooking%1:04:00::),preparation#8(preparation%1:04:03::)","the act of preparing something (as food) by the application of heat","people are needed who have experience in cookery|he left the preparation of meals to his wife|cooking can be a great art","cookery,cooking,preparation"
"herakles",109515936,,"noun.person",18,"n","Alcides#1(alcides%1:18:00::),Hercules#1(hercules%1:18:00::),Herakles#1(herakles%1:18:00::),Heracles#1(heracles%1:18:00::)","(classical mythology) a hero noted for his strength; performed 12 immense labors to gain immortality","","Alcides,Hercules,Herakles,Heracles",1,91,"domain category",107910002,"noun.group",14,"n","classical mythology#1(classical_mythology%1:14:00::)","the system of mythology of the Greeks and Romans together; much of Roman mythology (especially the gods) was borrowed from the Greeks","","classical mythology"
"sulcus",105154973,,"noun.body",8,"n","sulcus#1(sulcus%1:08:00::)","(anatomy) any of the narrow grooves in an organ or tissue especially those that mark the convolutions on the surface of the brain","","sulcus",1,91,"domain category",105991200,"noun.cognition",9,"n","general anatomy#1(general_anatomy%1:09:00::),anatomy#1(anatomy%1:09:00::)","the branch of morphology that deals with the structure of animals","","general anatomy,anatomy"
"hyades",109487298,,"noun.person",18,"n","Hyades#1(hyades%1:18:00::)","(Greek mythology) 7 daughters of Atlas and half-sisters of the Pleiades; they nurtured the infant Dionysus and Zeus placed them among the stars as a reward","","Hyades",1,91,"domain category",107910503,"noun.group",14,"n","Greek mythology#1(greek_mythology%1:14:00::)","the mythology of the ancient Greeks","","Greek mythology"
"pandora's box",103833301,,"noun.artifact",6,"n","Pandora's box#1(pandora's_box%1:06:00::)","(Greek mythology) a box that Zeus gave to Pandora with instructions that she not open it; she gave in to her curiosity and opened it; all the miseries and evils flew out to afflict mankind","","Pandora's box",1,91,"domain category",107910503,"noun.group",14,"n","Greek mythology#1(greek_mythology%1:14:00::)","the mythology of the ancient Greeks","","Greek mythology"
"division",108153078,,"noun.group",14,"n","division#7(division%1:14:05::)","(biology) a group of organisms forming a subdivision of a larger category","","division",7,91,"domain category",105971308,"noun.cognition",9,"n","biology#1(biology%1:09:00::),biological science#1(biological_science%1:09:00::)","the science that studies living organisms","","biology,biological science"
"inhibit",202456322,,"verb.social",41,"v","inhibit#2(inhibit%2:41:04::)","limit, block, or decrease the action or function of","inhibit the action of the enzyme|inhibit the rate of a chemical reaction","inhibit",2,91,"domain category",105971308,"noun.cognition",9,"n","biology#1(biology%1:09:00::),biological science#1(biological_science%1:09:00::)","the science that studies living organisms","","biology,biological science"
"apothecial",302646211,,"adj.pert",1,"a","apothecial#1(apothecial%3:01:00::)","of or relating to the apothecium of some lichens and fungi","","apothecial",1,91,"domain category",106000235,"noun.cognition",9,"n","phytology#1(phytology%1:09:00::),botany#2(botany%1:09:00::)","the branch of biology that studies plants","","phytology,botany"
"inward-developing",300333913,,"adj.all",0,"s","inward-developing#1(inward-developing%5:00:00:centripetal:00)","toward an axis, as in a sunflower; the oldest flowers are near the edge, the youngest in the center","","inward-developing",1,91,"domain category",106000235,"noun.cognition",9,"n","phytology#1(phytology%1:09:00::),botany#2(botany%1:09:00::)","the branch of biology that studies plants","","phytology,botany"
